path,suffix,bytes,lines,sha256_12,doc_role,first_title,top_headings,csv_rows,csv_header,json_keys,kw_truth,kw_evidence,kw_mlpe,kw_common_cause,kw_engine_patch,kw_performance,kw_handoff,kw_roadmap,kw_artifact
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_004_V1.md,.md,8579,129,72ae4ba15a45,decision_log;gate_contract;operator_handoff;release_runtime;evidence_matrix,# OPS Conalog Runtime Decision Log DL-20260422-004 V1,# OPS Conalog Runtime Decision Log DL-20260422-004 V1 || ## 빠른 요약 || ## [DL-20260422-004] operator auto-open fallback policy lock || ### 질문 || ### 배경 || ### 선택지,,,,0,0,2,0,3,0,2,0,18
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_005_V1.md,.md,7520,111,fb47c62e234c,decision_log;gate_contract;operator_handoff;release_runtime;evidence_matrix,# OPS Conalog Runtime Decision Log DL-20260422-005 V1,# OPS Conalog Runtime Decision Log DL-20260422-005 V1 || ## 빠른 요약 || ## [DL-20260422-005] current_report vs master_report role split || ### 질문 || ### 배경 || ### 선택지,,,,0,0,2,0,2,0,0,0,17
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_006_V1.md,.md,8179,113,f1a80d9c7abb,decision_log;gate_contract;operator_handoff;release_runtime;evidence_matrix,# OPS Conalog Runtime Decision Log DL-20260422-006 V1,# OPS Conalog Runtime Decision Log DL-20260422-006 V1 || ## 빠른 요약 || ## [DL-20260422-006] raw-only direct exposure / master report link boundary || ### 질문 || ### 배경 || ### 선택지,,,,0,0,2,0,1,0,0,0,24
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_007_V1.md,.md,6911,101,b014d49b455a,decision_log;gate_contract;operator_handoff;release_runtime;evidence_matrix,# OPS Conalog Runtime Decision Log DL-20260422-007 V1,# OPS Conalog Runtime Decision Log DL-20260422-007 V1 || ## 빠른 요약 || ## [DL-20260422-007] detailed definitions operator guidance boundary || ### 질문 || ### 배경 || ### 선택지,,,,0,0,2,0,2,0,0,0,13
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_008_V1.md,.md,8121,118,3418897f2dd4,decision_log;gate_contract;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_008_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_008_V1 || ## 빠른 요약 || ## [DL-20260422-008] operator-facing artifact event semantics exposure range lock || ### 질문 || ### 배경 || ### 선택지,,,,0,0,0,0,13,0,1,0,18
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_009_V1.md,.md,7815,117,fe7581929b7a,decision_log;gate_contract;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_009_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_009_V1 || ## 빠른 요약 || ## [DL-20260422-009] official current softened event summary conditional exposure lock || ### 질문 || ### 배경 || ### 선택지,,,,0,0,4,0,2,0,0,0,6
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_010_V1.md,.md,7389,109,83f25f101dda,decision_log;gate_contract;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_010_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_010_V1 || ## 빠른 요약 || ## [DL-20260422-010] release/final_delivery runtime explanation sync scope lock || ### 질문 || ### 배경 || ### 선택지,,,,0,0,2,0,1,0,3,0,11
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_011_V1.md,.md,5882,100,f696bebab48a,decision_log;gate_contract;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_011_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_011_V1 || ## 빠른 요약 || ## [DL-20260422-011] stable/runtime mapping spec promotion lock || ### 질문 || ### 배경 || ### 선택지,,,,0,0,2,0,1,0,1,0,1
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_012_V1.md,.md,7878,110,b9c7885dafa1,decision_log;gate_contract;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_012_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260422_012_V1 || ## 빠른 요약 || ## [DL-20260422-012] `prefault_B_effective` attention-grade scope lock || ### 질문 || ### 배경 || ### 선택지,,,,0,10,0,12,6,0,7,0,0
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_013_V1.md,.md,9862,141,bb957e5ba918,runtime_branch;decision_log;gate_contract;common_cause;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_013_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_013_V1 || ## 빠른 요약 || ## [DL-20260424-013] provisional seed promotion criteria lock || ### 질문 || ### 배경 || ### 선택지,,,,0,2,4,10,1,0,2,0,0
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_014_V1.md,.md,9742,159,660aea31d706,runtime_branch;decision_log;gate_contract;common_cause;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_014_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_014_V1 || ## 빠른 요약 || ## [DL-20260424-014] score-to-projection precedence lock || ### 질문 || ### 배경 || ### 선택지,,,,0,11,7,13,3,4,2,0,1
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_015_V1.md,.md,2091,43,2de22c028162,decision_log;gate_contract;common_cause;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_015_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_015_V1 || ## Decision || ## Evidence || ## Why Not Promote Yet || ## Future Promotion Criteria || ## Consequence,,,,0,1,0,12,0,0,0,0,0
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_016_V1.md,.md,1812,34,dd161a4fcc51,decision_log;gate_contract;performance_audit;common_cause;gpvs_reference;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_016_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_016_V1 || ## Decision || ## Evidence || ## Reading || ## Consequence,,,,0,1,0,6,0,2,0,0,3
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_017_V1.md,.md,1769,37,722b5b3fa406,decision_log;common_cause;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_017_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_017_V1 || ## Decision || ## Evidence || ## Reading || ## Consequence,,,,0,1,0,4,0,0,0,0,2
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_018_V1.md,.md,3343,69,c6c6d6c68208,decision_log;gate_contract;common_cause;gpvs_reference;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_018_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_018_V1 || ## Decision || ## Evidence || ## Reading || ## Consequence,,,,0,2,0,6,0,0,0,0,2
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_019_V1.md,.md,3139,70,4f4505dddb06,decision_log;performance_audit;common_cause;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_019_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_019_V1 || ## Decision || ## Evidence || ## Reading || ## Consequence,,,,0,1,0,12,0,2,0,0,5
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_020_V1.md,.md,2009,48,9ed93bdcdb18,decision_log;gate_contract;common_cause;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_020_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_020_V1 || ## Decision || ## Evidence || ## Reading || ## Consequence,,,,0,5,0,3,0,0,0,0,0
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_021_V1.md,.md,2526,62,1609be4e540c,decision_log;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_021_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_021_V1 || ## Decision || ## Evidence || ## Reading || ## Consequence,,,,0,4,0,13,0,0,0,0,0
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_022_V1.md,.md,1502,30,b957c6db9c5c,decision_log;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_022_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_022_V1 || ## Decision || ## Why || ## Lock || ## Immediate Follow-up,,,,0,1,0,5,1,0,0,0,2
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_023_V1.md,.md,1526,37,6812714e7336,decision_log;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_023_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_023_V1 || ## Decision || ## Why || ## Lock || ## Immediate Follow-up,,,,0,4,0,1,0,0,0,0,1
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_024_V1.md,.md,1393,30,3d8b22a552ec,decision_log;common_cause;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_024_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_024_V1 || ## Decision || ## Why || ## Lock || ## Not Allowed Yet,,,,0,6,0,4,1,0,2,0,0
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_025_V1.md,.md,1261,20,f8c2b617056e,decision_log;common_cause;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_025_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_025_V1 || ## Decision || ## Why || ## Lock,,,,0,6,0,6,1,0,5,0,3
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_026_V1.md,.md,941,23,684405d7c533,decision_log;common_cause;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_026_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_026_V1 || ## Decision || ## Why || ## Lock,,,,0,2,0,2,0,0,1,0,0
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_027_V1.md,.md,1009,23,d6c472f356ba,decision_log;common_cause;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_027_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_027_V1 || ## Decision || ## Why || ## Lock,,,,0,3,0,2,0,0,0,0,0
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_028_V1.md,.md,803,22,3dcbba3a884e,decision_log;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_028_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_028_V1 || ## Decision || ## Why || ## Lock,,,,0,1,0,0,0,0,0,0,0
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_029_V1.md,.md,1144,27,b18fdccf4921,decision_log;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_029_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_029_V1 || ## Decision || ## Reason || ## Evidence || ## Consequence,,,,0,2,0,0,1,0,2,0,3
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_030_V1.md,.md,1247,30,0ee2f272ee53,decision_log;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_030_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_030_V1 || ## Decision || ## Reason || ## Evidence || ## Consequence,,,,1,1,0,0,1,0,1,0,5
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_031_V1.md,.md,1257,30,59da080ee86c,decision_log;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_031_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_031_V1 || ## Decision || ## Reason || ## Evidence || ## Consequence,,,,0,2,0,0,1,0,0,0,2
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_032_V1.md,.md,1516,31,544e539d36b8,decision_log;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_032_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_032_V1 || ## Decision || ## Reason || ## Evidence || ## Consequence,,,,0,3,0,16,1,0,0,0,2
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_033_V1.md,.md,1541,35,f324840d36d5,decision_log;common_cause;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_033_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_033_V1 || ## Decision || ## Reason || ## Evidence || ## Consequence,,,,0,6,0,8,1,0,6,0,1
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_034_V1.md,.md,1431,32,7578f30ce220,decision_log;common_cause;gpvs_reference;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_034_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_034_V1 || ## Decision || ## Reason || ## Evidence || ## Consequence,,,,0,2,0,1,1,0,0,0,1
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_035_V1.md,.md,1937,45,cd1460eb8686,decision_log;gate_contract;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_035_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_035_V1 || ## Decision || ## Reason || ## Evidence || ## Consequence,,,,0,4,0,1,3,0,1,1,1
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_036_V1.md,.md,1547,34,98d4f8ef56b1,decision_log;gate_contract;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_036_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_036_V1 || ## Decision || ## Reason || ## Evidence || ## Consequence,,,,0,6,0,0,4,1,0,0,0
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_037_V1.md,.md,1429,30,bdefd23e720a,decision_log;gate_contract;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_037_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_037_V1 || ## Decision || ## Reason || ## Evidence || ## Consequence,,,,0,3,0,0,1,0,0,0,1
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_038_V1.md,.md,1575,34,7c4b00baf0a8,decision_log;gate_contract;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_038_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_038_V1 || ## Decision || ## Reason || ## Evidence || ## Consequence,,,,0,5,0,0,1,0,0,0,4
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_039_V1.md,.md,1553,37,393352d85eba,decision_log;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_039_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_039_V1 || ## Decision || ## Reason || ## Evidence || ## Consequence,,,,0,4,0,0,1,0,0,0,1
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_040_V1.md,.md,1424,32,f0e03b214244,decision_log;gate_contract;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_040_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_040_V1 || ## Decision || ## Reason || ## Evidence || ## Consequence,,,,0,3,1,0,1,0,0,1,1
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_041_V1.md,.md,1313,31,d809bcb608c6,decision_log;gate_contract;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_041_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_041_V1 || ## Decision || ## Reason || ## Evidence || ## Consequence,,,,0,1,0,1,2,0,0,1,1
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_042_V1.md,.md,1720,34,7e8495749eaf,decision_log;gate_contract;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_042_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_042_V1 || ## Decision || ## Reason || ## Evidence || ## Consequence,,,,0,3,0,0,2,0,0,1,1
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_043_V1.md,.md,1754,36,fc766e255cd2,decision_log;gate_contract;performance_audit;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_043_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_043_V1 || ## Decision || ## Reason || ## Evidence || ## Consequence,,,,3,4,0,3,2,12,0,0,1
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_044_V1.md,.md,1622,35,51105c95c519,decision_log;gate_contract;performance_audit;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_044_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_044_V1 || ## Decision || ## Reason || ## Evidence || ## Consequence,,,,3,1,0,0,1,12,0,0,1
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_045_V1.md,.md,1977,50,120f266622ea,decision_log;gate_contract;performance_audit;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_045_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_045_V1 || ## Decision || ## Reason || ## Evidence Required || ## Evidence Result || ## Consequence,,,,0,2,0,0,5,5,0,0,1
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_046_V1.md,.md,1997,42,11b3f6f52428,decision_log;gate_contract;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_046_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_046_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,0,4,0,3,2,0,0,0,2
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_047_V1.md,.md,1405,36,f6ed56095ca8,decision_log;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_047_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_047_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,0,3,0,1,2,0,0,0,4
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_048_V1.md,.md,1656,38,6f5847df84dc,runtime_branch;decision_log;gate_contract;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_048_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_048_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,0,8,0,2,2,0,5,0,4
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_049_V1.md,.md,1680,39,3e82f1bdd113,decision_log;operator_handoff;release_runtime;evidence_matrix;maintenance_proxy,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_049_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_049_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,0,4,0,1,4,0,0,0,8
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_050_V1.md,.md,1719,42,b3f170c7b0a9,decision_log;operator_handoff;release_runtime;evidence_matrix;maintenance_proxy,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_050_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_050_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,0,4,0,1,5,0,0,0,6
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_051_V1.md,.md,2232,44,6ca854e4877c,decision_log;mlpe_field_trial;operator_handoff;release_runtime;evidence_matrix;maintenance_proxy,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_051_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_051_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,0,7,0,1,5,0,0,0,6
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_052_V1.md,.md,1697,41,6d03c8b103e4,decision_log;performance_audit;operator_handoff;release_runtime;maintenance_proxy,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_052_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_052_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,0,10,0,1,6,2,0,0,3
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_053_V1.md,.md,1826,41,064d40f247ed,decision_log;gate_contract;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_053_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_053_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,0,3,0,11,5,0,0,0,3
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_054_V1.md,.md,2645,58,85e176d9f990,decision_log;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_054_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_054_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,0,7,0,12,3,0,0,0,3
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_055_V1.md,.md,2090,45,6f065e7c539d,decision_log;common_cause;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_055_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_055_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,0,2,0,7,5,0,0,0,4
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_056_V1.md,.md,2091,40,161b9a193120,decision_log;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_056_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_056_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,0,3,0,14,5,0,0,0,3
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_057_V1.md,.md,2013,44,2d6f5537c832,decision_log;gate_contract;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_057_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_057_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,0,5,0,11,3,0,0,0,3
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_058_V1.md,.md,1927,43,15326cb6e1e4,decision_log;gate_contract;common_cause;release_runtime,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_058_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_058_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,0,3,0,9,4,0,0,0,3
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_059_V1.md,.md,2644,57,cf7523077fd8,decision_log;gate_contract;performance_audit;common_cause;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_059_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260424_059_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,1,10,0,7,2,3,7,2,4
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260425_060_V1.md,.md,2210,48,d0791bc27994,runtime_branch;decision_log;gate_contract;performance_audit;common_cause;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260425_060_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260425_060_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,0,11,0,3,4,2,9,0,9
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260425_061_V1.md,.md,1877,43,514890b98b13,decision_log;gate_contract;common_cause;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260425_061_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260425_061_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,6,5,0,2,7,0,0,1,5
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260425_062_V1.md,.md,1939,49,3af4a6b7fd9e,decision_log;gate_contract;common_cause;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260425_062_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260425_062_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,10,1,0,3,7,0,0,1,4
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260425_063_V1.md,.md,2155,50,5f5888629b74,decision_log;truth_review;common_cause;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260425_063_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260425_063_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,11,1,0,4,6,0,0,0,4
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260425_064_V1.md,.md,1990,47,4495e6710466,decision_log;gate_contract;truth_review;common_cause;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260425_064_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260425_064_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,5,4,0,3,6,0,0,0,4
docs/OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260425_065_V1.md,.md,1673,39,f8514ae98422,decision_log;gate_contract;project_eval;common_cause;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260425_065_V1,# OPS_CONALOG_RUNTIME_DECISION_LOG_DL_20260425_065_V1 || ## Decision || ## Why || ## Evidence || ## Impact || ## Next Required Action,,,,3,2,0,2,6,0,0,0,5
